"id","remote_path","is_active","created_time","created_by","updated_time","updated_by","extra_info"
1355,/etl/vodafone/10.122.213.17/opt/oss/server/var/fileint/pmneexport/,true,,,,,
1356,/etl/vodafone/10.122.213.18/ftproot/2G_TRX/,true,,,,,
1357,/etl/vodafone/10.122.213.18/ftproot/btk/,true,,,,,
1358,/etl/vodafone/10.122.213.18/ftproot/TTGReport/,true,,,,,
1359,/etl/vodafone/10.122.213.18/opt/oss/server/var/fileint/cm/Report/,true,,,,,
1360,/etl/vodafone/10.122.213.23/export/home/omc/var/fileint/fm/,true,,,,,
1361,/etl/vodafone/10.122.213.7/ftproot/2G_TRX/,true,,,,,
1362,/etl/vodafone/10.122.213.7/ftproot/ABID/,true,,,,,
1363,/etl/vodafone/10.122.213.7/ftproot/btk/,true,,,,,
1364,/etl/vodafone/10.122.213.7/ftproot/TTGReport/,true,,,,,
1365,/etl/vodafone/10.122.213.7/opt/oss/server/var/fileint/cm/autoExport/,true,,,,,
1366,/etl/vodafone/10.122.213.7/opt/oss/server/var/fileint/cm/GExport/,true,,,,,
1367,/etl/vodafone/10.122.213.7/opt/oss/server/var/fileint/cm/Report/,true,,,,,
1368,/etl/vodafone/10.122.213.8/ftproot/2G_TRX/,true,,,,,
1369,/etl/vodafone/10.122.213.8/ftproot/btk/,true,,,,,
1370,/etl/vodafone/10.122.213.8/ftproot/TTGReport/,true,,,,,
1371,/etl/vodafone/10.122.213.8/opt/oss/server/var/fileint/cm/Report/,true,,,,,
1372,/etl/vodafone/10.122.213.9/opt/oss/server/var/fileint/cm/GExport/,true,,,,,
1373,/etl/vodafone/10.122.213.9/opt/oss/server/var/fileint/pmneexport/,true,,,,,
1374,/etl/vodafone/10.122.214.10/opt/oss/server/var/fileint/cm/GExport/,true,,,,,
1375,/etl/vodafone/10.122.214.10/opt/oss/server/var/fileint/pmneexport/0/,true,,,,,
1376,/etl/vodafone/10.122.214.15/ftproot/2G_TRX/,true,,,,,
1377,/etl/vodafone/10.122.214.15/ftproot/btk/,true,,,,,
1378,/etl/vodafone/10.122.214.15/ftproot/TTGReport/,true,,,,,
1379,/etl/vodafone/10.122.214.15/opt/oss/server/var/fileint/cm/Report/,true,,,,,
1380,/etl/vodafone/10.122.214.16/export/home/omc/var/fileint/fm/,true,,,,,
1381,/etl/vodafone/10.122.214.7/ftproot/2G_TRX/,true,,,,,
1382,/etl/vodafone/10.122.214.7/ftproot/ABID/,true,,,,,
1384,/etl/vodafone/10.122.214.7/ftproot/TTGReport/,true,,,,,
1385,/etl/vodafone/10.122.214.7/opt/oss/server/var/fileint/cm/autoExport/,true,,,,,
1386,/etl/vodafone/10.122.214.7/opt/oss/server/var/fileint/cm/GExport/,true,,,,,
1387,/etl/vodafone/10.122.214.7/opt/oss/server/var/fileint/cm/Report/,true,,,,,
1388,/etl/vodafone/10.122.214.8/ftproot/2G_TRX/,true,,,,,
1389,/etl/vodafone/10.122.214.8/ftproot/btk/,true,,,,,
1390,/etl/vodafone/10.122.214.8/ftproot/TTGReport/,true,,,,,
1391,/etl/vodafone/10.122.214.8/opt/oss/server/var/fileint/cm/Report/,true,,,,,
1392,/etl/vodafone/10.122.214.9/opt/oss/server/var/fileint/cm/GExport/,true,,,,,
1393,/etl/vodafone/10.122.214.9/opt/oss/server/var/fileint/pmneexport/0/,true,,,,,
1394,/etl/vodafone/10.122.242.71/opt/oss/server/var/fileint/cm/GExport/,true,,,,,
1395,/etl/vodafone/10.122.246.6/home/ulak_ne/cm/,true,,,,,
1396,/etl/vodafone/10.122.246.6/home/ulak_ne/pm/,true,,,,,
1397,/etl/vodafone/10.122.249.115/opt/oss/server/nbi/text/pfm_output/,true,,,,,
1398,/etl/vodafone/10.122.249.115/opt/oss/server/var/dump/inventoryDump/,true,,,,,
1399,/etl/vodafone/10.122.249.115/opt/oss/server/var/dump/RTNLinkDump/,true,,,,,
1400,/etl/vodafone/10.122.249.116/opt/oss/server/nbi/text/pfm_output/,true,,,,,
1401,/etl/vodafone/10.122.249.116/opt/oss/server/var/dump/inventoryDump/,true,,,,,
1402,/etl/vodafone/10.122.249.116/opt/oss/server/var/dump/RTNLinkDump/,true,,,,,
1403,/etl/vodafone/10.122.249.145/opt/oss/server/nbi/text/pfm_output/,true,,,,,
1404,/etl/vodafone/10.122.249.145/opt/oss/server/var/dump/inventoryDump/,true,,,,,
1405,/etl/vodafone/10.122.249.145/opt/oss/server/var/dump/RTNLinkDump/,true,,,,,
1406,/etl/vodafone/10.122.249.146/opt/oss/server/nbi/text/pfm_output/,true,,,,,
1407,/etl/vodafone/10.122.249.146/opt/oss/server/var/dump/inventoryDump/,true,,,,,
1408,/etl/vodafone/10.122.249.146/opt/oss/server/var/dump/RTNLinkDump/,true,,,,,
1409,/etl/vodafone/10.122.249.200/opt/oss/server/var/fileint/cm/GExport/,true,,,,,
1410,/etl/vodafone/10.122.249.202/opt/oss/server/var/fileint/cm/GExport/,true,,,,,
1411,/etl/vodafone/10.122.253.140/opt/backup/ftpboot/hfs_public/inventory_dm_report/inventoryReports/,true,,,,,
1412,/etl/vodafone/10.122.253.140/opt/backup/ftpboot/hfs_public/nbi/text/pfm_output/,true,,,,,
1413,/etl/vodafone/10.122.253.140/opt/backup/ftpboot/hfs_public/trans/var/dump/RTNLinkDump/,true,,,,,
1414,/etl/vodafone/10.122.253.149/opt/backup/ftpboot/hfs_public/inventory_dm_report/inventoryReports/,true,,,,,
1415,/etl/vodafone/10.122.253.149/opt/backup/ftpboot/hfs_public/nbi/text/pfm_output/,true,,,,,
1416,/etl/vodafone/10.122.253.149/opt/backup/ftpboot/hfs_public/trans/var/dump/RTNLinkDump/,true,,,,,
1417,/etl/vodafone/10.122.253.214/opt/backup/ftpboot/hfs_public/inventory_dm_report/inventoryReports/,true,,,,,
1418,/etl/vodafone/10.122.253.214/opt/backup/ftpboot/hfs_public/nbi/text/pfm_output/,true,,,,,
1419,/etl/vodafone/10.122.253.214/opt/backup/ftpboot/hfs_public/trans/var/dump/RTNLinkDump/,true,,,,,
1420,/etl/vodafone/10.122.253.215/opt/backup/ftpboot/hfs_public/inventory_dm_report/inventoryReports/,true,,,,,
1421,/etl/vodafone/10.122.253.215/opt/backup/ftpboot/hfs_public/nbi/text/pfm_output/,true,,,,,
1422,/etl/vodafone/10.122.253.215/opt/backup/ftpboot/hfs_public/trans/var/dump/RTNLinkDump/,true,,,,,
1423,/etl/vodafone/10.122.253.216/opt/backup/ftpboot/hfs_public/inventory_dm_report/inventoryReports/,true,,,,,
1424,/etl/vodafone/10.122.253.216/opt/backup/ftpboot/hfs_public/nbi/text/pfm_output/,true,,,,,
1425,/etl/vodafone/10.122.253.216/opt/backup/ftpboot/hfs_public/trans/var/dump/RTNLinkDump/,true,,,,,
1426,/etl/vodafone/10.122.253.221/opt/backup/ftpboot/hfs_public/inventory_dm_report/inventoryReports/,true,,,,,
1427,/etl/vodafone/10.122.253.221/opt/backup/ftpboot/hfs_public/nbi/text/pfm_output/,true,,,,,
1428,/etl/vodafone/10.122.253.221/opt/backup/ftpboot/hfs_public/trans/var/dump/RTNLinkDump/,true,,,,,
1429,/etl/vodafone/10.122.253.245/opt/backup/ftpboot/hfs_public/inventory_dm_report/inventoryReports/,true,,,,,
1430,/etl/vodafone/10.122.253.245/opt/backup/ftpboot/hfs_public/nbi/text/pfm_output/,true,,,,,
1431,/etl/vodafone/10.122.253.245/opt/backup/ftpboot/hfs_public/trans/var/dump/RTNLinkDump/,true,,,,,
1432,/etl/vodafone/10.122.253.247/opt/backup/ftpboot/hfs_public/inventory_dm_report/inventoryReports/,true,,,,,
1433,/etl/vodafone/10.122.253.247/opt/backup/ftpboot/hfs_public/nbi/text/pfm_output/,true,,,,,
1434,/etl/vodafone/10.122.253.247/opt/backup/ftpboot/hfs_public/trans/var/dump/RTNLinkDump/,true,,,,,
1435,/etl/vodafone/10.122.253.248/opt/backup/ftpboot/hfs_public/inventory_dm_report/inventoryReports/,true,,,,,
1436,/etl/vodafone/10.122.253.248/opt/backup/ftpboot/hfs_public/nbi/text/pfm_output/,true,,,,,
1437,/etl/vodafone/10.122.253.248/opt/backup/ftpboot/hfs_public/trans/var/dump/RTNLinkDump/,true,,,,,
1438,/etl/vodafone/10.122.253.252/opt/backup/ftpboot/hfs_public/inventory_dm_report/inventoryReports/,true,,,,,
1439,/etl/vodafone/10.122.253.252/opt/backup/ftpboot/hfs_public/nbi/text/pfm_output/,true,,,,,
1440,/etl/vodafone/10.122.253.252/opt/backup/ftpboot/hfs_public/trans/var/dump/RTNLinkDump/,true,,,,,
1441,/etl/vodafone/10.122.253.6/opt/oss/server/var/fileint/cm/GExport/,true,,,,,
1442,/etl/vodafone/10.122.254.197/opt/oss/server/var/fileint/cm/GExport/,true,,,,,
1443,/etl/vodafone/10.122.254.2/opt/oss/server/var/dump/inventoryDump/,true,,,,,
1444,/etl/vodafone/10.122.254.2/opt/oss/server/var/dump/RTNLinkDump/,true,,,,,
1445,/etl/vodafone/10.122.254.69/opt/oss/server/var/fileint/cm/GExport/,true,,,,,
1446,/etl/vodafone/10.133.217.29/ericsson/pmic1/asn1/apg_sts_processed/,true,,,,,
1447,/etl/vodafone/10.133.217.29/ericsson/pmic1/XML/,true,,,,,
1448,/etl/vodafone/10.133.217.29/ericsson/pmic2/asn1/apg_sts_processed/,true,,,,,
1449,/etl/vodafone/10.133.217.29/ericsson/pmic2/XML/,true,,,,,
1450,/etl/vodafone/10.133.217.30/ericsson/pmic1/asn1/apg_sts_processed/,true,,,,,
1451,/etl/vodafone/10.133.217.30/ericsson/pmic1/XML/,true,,,,,
1452,/etl/vodafone/10.133.217.30/ericsson/pmic2/asn1/apg_sts_processed/,true,,,,,
1453,/etl/vodafone/10.133.217.30/ericsson/pmic2/XML/,true,,,,,
1454,/etl/vodafone/10.133.218.29/ericsson/pmic1/asn1/apg_sts_processed/,true,,,,,
1455,/etl/vodafone/10.133.218.29/ericsson/pmic1/XML/,true,,,,,
1456,/etl/vodafone/10.133.218.29/ericsson/pmic2/asn1/apg_sts_processed/,true,,,,,
1457,/etl/vodafone/10.133.218.29/ericsson/pmic2/XML/,true,,,,,
1458,/etl/vodafone/10.133.218.30/ericsson/pmic1/asn1/apg_sts_processed/,true,,,,,
1459,/etl/vodafone/10.133.218.30/ericsson/pmic1/XML/,true,,,,,
1460,/etl/vodafone/10.133.218.30/ericsson/pmic2/asn1/apg_sts_processed/,true,,,,,
1461,/etl/vodafone/10.133.218.30/ericsson/pmic2/XML/,true,,,,,
1462,/etl/vodafone/10.133.219.29/ericsson/pmic1/asn1/apg_sts_processed/,true,,,,,
1463,/etl/vodafone/10.133.219.29/ericsson/pmic1/XML/,true,,,,,
1464,/etl/vodafone/10.133.219.29/ericsson/pmic2/asn1/apg_sts_processed/,true,,,,,
1465,/etl/vodafone/10.133.219.29/ericsson/pmic2/XML/,true,,,,,
1466,/etl/vodafone/10.133.219.30/ericsson/pmic1/asn1/apg_sts_processed/,true,,,,,
1467,/etl/vodafone/10.133.219.30/ericsson/pmic1/XML/,true,,,,,
1468,/etl/vodafone/10.133.219.30/ericsson/pmic2/asn1/apg_sts_processed/,true,,,,,
1469,/etl/vodafone/10.133.219.30/ericsson/pmic2/XML/,true,,,,,
1470,/etl/vodafone/10.150.18.150/home/northi/abid/,true,,,,,
1471,/etl/vodafone/10.150.43.142/home/ftirpuser/pm/naesyvm14/raw/,true,,,,,
1472,/etl/vodafone/10.150.43.142/home/ftirpuser/pm/naesyvm15/raw/,true,,,,,
1473,/etl/vodafone/10.150.43.206/home/ftirpuser/pm/napskvm14/raw/,true,,,,,
1474,/etl/vodafone/10.150.43.206/home/ftirpuser/pm/napskvm15/raw/,true,,,,,
1475,/etl/vodafone/10.165.0.15/in-handler-thy-kpi/,true,,,,,
1476,/etl/vodafone/10.165.0.15/in-handler-thy-skey-kpi/,true,,,,,
1477,/etl/vodafone/10.165.0.7/cli-api/,true,,,,,
1478,/etl/vodafone/10.165.0.7/cli-notification/notification-ldap/,true,,,,,
1479,/etl/vodafone/10.165.0.7/cli-notification/notification/,true,,,,,
1480,/etl/vodafone/10.165.0.7/cli-provisioning/,true,,,,,
1481,/etl/vodafone/10.165.0.7/cli-resource/,true,,,,,
1482,/etl/vodafone/10.165.0.8/cli-api/,true,,,,,
1483,/etl/vodafone/10.165.0.8/cli-notification/notification-ldap/,true,,,,,
1484,/etl/vodafone/10.165.0.8/cli-notification/notification/,true,,,,,
1485,/etl/vodafone/10.165.0.8/cli-provisioning/,true,,,,,
1486,/etl/vodafone/10.165.0.8/cli-resource/,true,,,,,
1487,/etl/vodafone/10.165.0.9/cli-api/,true,,,,,
1488,/etl/vodafone/10.165.0.9/cli-notification/notification-ldap/,true,,,,,
1489,/etl/vodafone/10.165.0.9/cli-notification/notification/,true,,,,,
1490,/etl/vodafone/10.165.0.9/cli-provisioning/,true,,,,,
1491,/etl/vodafone/10.165.0.9/cli-resource/,true,,,,,
1492,/etl/vodafone/10.165.1.15/in-handler-thy-kpi/,true,,,,,
1493,/etl/vodafone/10.165.1.15/in-handler-thy-skey-kpi/,true,,,,,
1494,/etl/vodafone/10.165.1.7/cli-api/,true,,,,,
1495,/etl/vodafone/10.165.1.7/cli-notification/notification-ldap/,true,,,,,
1496,/etl/vodafone/10.165.1.7/cli-notification/notification/,true,,,,,
1497,/etl/vodafone/10.165.1.7/cli-provisioning/,true,,,,,
1498,/etl/vodafone/10.165.1.7/cli-resource/,true,,,,,
1499,/etl/vodafone/10.165.1.8/cli-api/,true,,,,,
1500,/etl/vodafone/10.165.1.8/cli-notification/notification-ldap/,true,,,,,
1501,/etl/vodafone/10.165.1.8/cli-notification/notification/,true,,,,,
1502,/etl/vodafone/10.165.1.8/cli-provisioning/,true,,,,,
1503,/etl/vodafone/10.165.1.8/cli-resource/,true,,,,,
1504,/etl/vodafone/10.165.1.9/cli-api/,true,,,,,
1505,/etl/vodafone/10.165.1.9/cli-notification/notification-ldap/,true,,,,,
1506,/etl/vodafone/10.165.1.9/cli-notification/notification/,true,,,,,
1507,/etl/vodafone/10.165.1.9/cli-provisioning/,true,,,,,
1508,/etl/vodafone/10.165.1.9/cli-resource/,true,,,,,
1509,/etl/vodafone/10.165.11.135/in-handler-fraud-kpis/,true,,,,,
1510,/etl/vodafone/10.165.11.135/in-handler-lbs-kpi/,true,,,,,
1511,/etl/vodafone/10.165.11.135/in-handler-lbs-service-number-kpi/,true,,,,,
1512,/etl/vodafone/10.165.11.135/in-handler-skey-based-fraud-kpis/,true,,,,,
1513,/etl/vodafone/10.165.11.135/in-handler-sms-whitelist-kpis-customer-based/,true,,,,,
1514,/etl/vodafone/10.165.11.135/in-handler-sms-whitelist-kpis-daily-weekly-monthly/,true,,,,,
1515,/etl/vodafone/10.165.11.135/in-handler-sms-whitelist-kpis/,true,,,,,
1516,/etl/vodafone/10.165.11.137/dsipua-kpi-tcp/sip-handler-lbs-kpi/,true,,,,,
1517,/etl/vodafone/10.165.11.137/dsipua-kpi-tcp/sip-handler-lbs-service-number-kpi/,true,,,,,
1518,/etl/vodafone/10.165.11.137/dsipua-kpi-udp/sip-handler-lbs-kpi/,true,,,,,
1519,/etl/vodafone/10.165.11.137/dsipua-kpi-udp/sip-handler-lbs-service-number-kpi/,true,,,,,
1520,/etl/vodafone/10.165.11.199/in-handler-fraud-kpis/,true,,,,,
1521,/etl/vodafone/10.165.11.199/in-handler-lbs-kpi/,true,,,,,
1522,/etl/vodafone/10.165.11.199/in-handler-lbs-service-number-kpi/,true,,,,,
1523,/etl/vodafone/10.165.11.199/in-handler-skey-based-fraud-kpis/,true,,,,,
1524,/etl/vodafone/10.165.11.199/in-handler-sms-whitelist-kpis-customer-based/,true,,,,,
1525,/etl/vodafone/10.165.11.199/in-handler-sms-whitelist-kpis-daily-weekly-monthly/,true,,,,,
1526,/etl/vodafone/10.165.11.199/in-handler-sms-whitelist-kpis/,true,,,,,
1527,/etl/vodafone/10.165.11.201/dsipua-kpi-tcp/sip-handler-lbs-kpi/,true,,,,,
1528,/etl/vodafone/10.165.11.201/dsipua-kpi-tcp/sip-handler-lbs-service-number-kpi/,true,,,,,
1529,/etl/vodafone/10.165.11.201/dsipua-kpi-udp/sip-handler-lbs-kpi/,true,,,,,
1530,/etl/vodafone/10.165.11.201/dsipua-kpi-udp/sip-handler-lbs-service-number-kpi/,true,,,,,
1531,/etl/vodafone/10.165.11.7/in-handler-fraud-kpis/,true,,,,,
1532,/etl/vodafone/10.165.11.7/in-handler-lbs-kpi/,true,,,,,
1533,/etl/vodafone/10.165.11.7/in-handler-lbs-service-number-kpi/,true,,,,,
1534,/etl/vodafone/10.165.11.7/in-handler-skey-based-fraud-kpis/,true,,,,,
1535,/etl/vodafone/10.165.11.7/in-handler-sms-whitelist-kpis-customer-based/,true,,,,,
1536,/etl/vodafone/10.165.11.7/in-handler-sms-whitelist-kpis-daily-weekly-monthly/,true,,,,,
1537,/etl/vodafone/10.165.11.7/in-handler-sms-whitelist-kpis/,true,,,,,
1538,/etl/vodafone/10.165.11.72/in-handler-fraud-kpis/,true,,,,,
1539,/etl/vodafone/10.165.11.72/in-handler-lbs-kpi/,true,,,,,
1540,/etl/vodafone/10.165.11.72/in-handler-lbs-service-number-kpi/,true,,,,,
1541,/etl/vodafone/10.165.11.72/in-handler-skey-based-fraud-kpis/,true,,,,,
1542,/etl/vodafone/10.165.11.72/in-handler-sms-whitelist-kpis-customer-based/,true,,,,,
1543,/etl/vodafone/10.165.11.72/in-handler-sms-whitelist-kpis-daily-weekly-monthly/,true,,,,,
1544,/etl/vodafone/10.165.11.72/in-handler-sms-whitelist-kpis/,true,,,,,
1545,/etl/vodafone/10.165.11.74/dsipua-kpi-tcp/sip-handler-lbs-kpi/,true,,,,,
1546,/etl/vodafone/10.165.11.74/dsipua-kpi-tcp/sip-handler-lbs-service-number-kpi/,true,,,,,
1547,/etl/vodafone/10.165.11.74/dsipua-kpi-udp/sip-handler-lbs-kpi/,true,,,,,
1548,/etl/vodafone/10.165.11.74/dsipua-kpi-udp/sip-handler-lbs-service-number-kpi/,true,,,,,
1549,/etl/vodafone/10.165.11.9/dsipua-kpi-tcp/sip-handler-lbs-kpi/,true,,,,,
1550,/etl/vodafone/10.165.11.9/dsipua-kpi-tcp/sip-handler-lbs-service-number-kpi/,true,,,,,
1551,/etl/vodafone/10.165.11.9/dsipua-kpi-udp/sip-handler-lbs-kpi/,true,,,,,
1552,/etl/vodafone/10.165.11.9/dsipua-kpi-udp/sip-handler-lbs-service-number-kpi/,true,,,,,
1553,/etl/vodafone/10.165.2.15/in-handler-thy-kpi/,true,,,,,
1554,/etl/vodafone/10.165.2.15/in-handler-thy-skey-kpi/,true,,,,,
1556,/etl/vodafone/10.165.2.7/cli-notification/notification-ldap/,true,,,,,
1557,/etl/vodafone/10.165.2.7/cli-notification/notification/,true,,,,,
1558,/etl/vodafone/10.165.2.7/cli-provisioning/,true,,,,,
1559,/etl/vodafone/10.165.2.7/cli-resource/,true,,,,,
1560,/etl/vodafone/10.165.2.8/cli-api/,true,,,,,
1561,/etl/vodafone/10.165.2.8/cli-notification/notification-ldap/,true,,,,,
1562,/etl/vodafone/10.165.2.8/cli-notification/notification/,true,,,,,
1563,/etl/vodafone/10.165.2.8/cli-provisioning/,true,,,,,
1564,/etl/vodafone/10.165.2.8/cli-resource/,true,,,,,
1565,/etl/vodafone/10.165.2.9/cli-api/,true,,,,,
1566,/etl/vodafone/10.165.2.9/cli-notification/notification-ldap/,true,,,,,
1567,/etl/vodafone/10.165.2.9/cli-notification/notification/,true,,,,,
1568,/etl/vodafone/10.165.2.9/cli-provisioning/,true,,,,,
1569,/etl/vodafone/10.165.2.9/cli-resource/,true,,,,,
1570,/etl/vodafone/10.165.3.15/in-handler-thy-kpi/,true,,,,,
1571,/etl/vodafone/10.165.3.15/in-handler-thy-skey-kpi/,true,,,,,
1572,/etl/vodafone/10.165.3.7/cli-api/,true,,,,,
1573,/etl/vodafone/10.165.3.7/cli-notification/notification-ldap/,true,,,,,
1574,/etl/vodafone/10.165.3.7/cli-notification/notification/,true,,,,,
1575,/etl/vodafone/10.165.3.7/cli-provisioning/,true,,,,,
1576,/etl/vodafone/10.165.3.7/cli-resource/,true,,,,,
1577,/etl/vodafone/10.165.3.8/cli-api/,true,,,,,
1578,/etl/vodafone/10.165.3.8/cli-notification/notification-ldap/,true,,,,,
1579,/etl/vodafone/10.165.3.8/cli-notification/notification/,true,,,,,
1580,/etl/vodafone/10.165.3.8/cli-provisioning/,true,,,,,
1581,/etl/vodafone/10.165.3.8/cli-resource/,true,,,,,
1582,/etl/vodafone/10.165.3.9/cli-api/,true,,,,,
1583,/etl/vodafone/10.165.3.9/cli-notification/notification-ldap/,true,,,,,
1584,/etl/vodafone/10.165.3.9/cli-notification/notification/,true,,,,,
1585,/etl/vodafone/10.165.3.9/cli-provisioning/,true,,,,,
1586,/etl/vodafone/10.165.3.9/cli-resource/,true,,,,,
1587,/etl/vodafone/10.175.50.10/opt/oss/server/nbi/text/pfm_output/,true,,,,,
1588,/etl/vodafone/10.175.50.10/opt/oss/server/script/,true,,,,,
1589,/etl/vodafone/10.175.50.10/opt/oss/server/script/NE_Report/,true,,,,,
1590,/etl/vodafone/10.175.50.10/opt/oss/server/var/dump/PerfLog/Custom/WDM_Electrical/,true,,,,,
1591,/etl/vodafone/10.176.254.220/opt/oss/server/nbi/text/pfm_output/,true,,,,,
1592,/etl/vodafone/10.176.254.220/opt/oss/server/var/dump/inventoryDump/,true,,,,,
1593,/etl/vodafone/10.176.254.220/opt/oss/server/var/dump/RTNLinkDump/,true,,,,,
1594,/etl/vodafone/10.176.254.230/opt/oss/server/nbi/text/pfm_output/,true,,,,,
1595,/etl/vodafone/10.176.254.230/opt/oss/server/var/dump/inventoryDump/,true,,,,,
1596,/etl/vodafone/10.176.254.230/opt/oss/server/var/dump/RTNLinkDump/,true,,,,,
1597,/etl/vodafone/10.182.10.17/opt/backup/ftpboot/hfs_public/inventory_dm_report/inventoryReports/,true,,,,,
1598,/etl/vodafone/10.182.10.17/opt/backup/ftpboot/hfs_public/nbi/text/pfm_output/,true,,,,,
1599,/etl/vodafone/10.182.10.17/opt/backup/ftpboot/hfs_public/script/,true,,,,,
1600,/etl/vodafone/10.182.10.17/opt/backup/ftpboot/hfs_public/trans/perf/dump/PerfLog/,true,,,,,
1601,/etl/vodafone/10.182.10.6/opt/backup/ftpboot/hfs_public/inventory_dm_report/inventoryReports/,true,,,,,
1602,/etl/vodafone/10.182.10.6/opt/backup/ftpboot/hfs_public/nbi/text/pfm_output/,true,,,,,
1603,/etl/vodafone/10.182.10.6/opt/backup/ftpboot/hfs_public/script/,true,,,,,
1604,/etl/vodafone/10.182.10.6/opt/backup/ftpboot/hfs_public/trans/perf/dump/PerfLog/,true,,,,,
1605,/etl/vodafone/10.222.249.232/opt/oss/server/var/fileint/cm/autoExport/,true,,,,,
1606,/etl/vodafone/10.222.249.232/opt/oss/server/var/fileint/cm/GExport/,true,,,,,
1607,/etl/vodafone/10.222.249.232/opt/oss/server/var/fileint/pmneexport/1/,true,,,,,
1608,/etl/vodafone/10.67.77.5/export/home/omc/var/fileint/pmneexport/,true,,,,,
1609,/etl/vodafone/10.67.77.6/export/home/omc/var/fileint/pmneexport/,true,,,,,
1610,/etl/vodafone/10.67.77.7/export/home/omc/var/fileint/pmneexport/,true,,,,,
1611,/etl/vodafone/10.67.77.8/export/home/omc/var/fileint/pmneexport/,true,,,,,
1612,/etl/vodafone/10.87.208.68/sftp/data/KIBRIS/,true,,,,,
1613,/etl/vodafone/10.87.208.68/sftp/data/NNI/,true,,,,,
1614,/etl/vodafone/10.87.208.68/sftp/data/Vodafone/,true,,,,,
1615,/etl/vodafone/10.87.208.82/sftp/data/KIBRIS/,true,,,,,
1616,/etl/vodafone/10.87.208.82/sftp/data/NNI/,true,,,,,
1617,/etl/vodafone/10.87.208.82/sftp/data/Vodafone/,true,,,,,
1618,/etl/vodafone/172.24.135.150/northi/ATOLL/FTTS/,true,,,,,
1619,/etl/vodafone/172.24.135.150/northi/PSCORE/Topology/,true,,,,,
1620,/etl/vodafone/172.24.135.150/northi/TWAMP/CM/,true,,,,,
1621,/etl/vodafone/172.24.135.150/northi/VAS/,true,,,,,
1622,/etl/vodafone/172.25.44.101/sftp/data/KIBRIS/,true,,,,,
1623,/etl/vodafone/172.25.44.101/sftp/data/NNI/,true,,,,,
1624,/etl/vodafone/172.25.44.101/sftp/data/Vodafone/,true,,,,,
1625,/etl/vodafone/172.27.7.136/opt/oss/server/var/fileint/cm/GExport/,true,,,,,
1626,/etl/vodafone/172.27.7.136/opt/oss/server/var/fileint/pm/,true,,,,,
1627,/etl/vodafone/172.28.120.80/opt/oss/server/nbi/text/pfm_output/,true,,,,,
1628,/etl/vodafone/172.28.120.80/opt/oss/server/script/,true,,,,,
1629,/etl/vodafone/172.28.120.80/opt/oss/server/script/NE_Report/,true,,,,,
1630,/etl/vodafone/172.28.120.80/opt/oss/server/var/dump/PerfLog/Custom/WDM_Electrical/,true,,,,,
1631,/etl/vodafone/172.28.190.15/opt/backup/ftpboot/hfs_public/inventory_dm_report/inventoryReports/,true,,,,,
1632,/etl/vodafone/172.28.190.15/opt/backup/ftpboot/hfs_public/nbi/text/pfm_output/,true,,,,,
1633,/etl/vodafone/172.28.190.15/opt/backup/ftpboot/hfs_public/script/,true,,,,,
1634,/etl/vodafone/172.28.190.15/opt/backup/ftpboot/hfs_public/trans/perf/dump/PerfLog/,true,,,,,
1635,/etl/vodafone/192.168.198.200/opt/oss/server/nbi/text/pfm_output/,true,,,,,
1636,/etl/vodafone/192.168.198.200/opt/oss/server/var/dump/RTNLinkDump/,true,,,,,
1637,/etl/vodafone/192.168.28.13/opt/oss/server/var/fileint/cm/autoExport/,true,,,,,
1638,/etl/vodafone/192.168.28.13/opt/oss/server/var/fileint/cm/GExport/,true,,,,,
1639,/etl/vodafone/192.168.28.15/opt/oss/server/var/fileint/cm/GExport/,true,,,,,
1640,/etl/vodafone/192.168.28.15/opt/oss/server/var/fileint/pm/,true,,,,,
1641,/etl/vodafone/192.168.28.15/opt/oss/server/var/fileint/pmneexport/,true,,,,,
1642,/etl/vodafone/192.168.29.14/opt/backup/ftpboot/hfs_public/inventory_dm_report/inventoryReports/,true,,,,,
1643,/etl/vodafone/192.168.29.14/opt/backup/ftpboot/hfs_public/nbi/text/pfm_output/,true,,,,,
1644,/etl/vodafone/192.168.29.14/opt/backup/ftpboot/hfs_public/trans/var/dump/RTNLinkDump/,true,,,,,
